object_id,department,title,object_name,origin_country,period,artist_display_name,artist_begin_date,artist_end_date,medium,link_resource,tags,century,primary_image,artist_gender
471904,The Cloisters,The Crucifixion,Painting,France,Unknown,Master of the Codex of Saint George,1310.0,1335.0,"Tempera on wood, gold ground",http://www.metmuseum.org/art/collection/search/471904,Christ|Virgin Mary|Skulls|Crucifixion|Soldiers,14th century,https://images.metmuseum.org/CRDImages/cl/original/DT200609.jpg,Male
36012,Asian Art,明 佚名 人物山水  軸|Scholar Admiring Autumn Scenery,Hanging scroll,China,Ming dynasty (1368–1644),Unidentified artist,,,Hanging scroll; ink and color on silk,http://www.metmuseum.org/art/collection/search/36012,Landscapes,15th century,https://images.metmuseum.org/CRDImages/as/original/13_220_8_20108.jpg,Male
185934,European Sculpture and Decorative Arts,Classical design,Painting,Italy,Unknown,Giovanni da Udine (Giovanni dei Ricamatori),1487.0,1564.0,"Oil on wood, chiaroscuro",http://www.metmuseum.org/art/collection/search/185934,Women,15th century,https://images.metmuseum.org/CRDImages/es/original/32097.jpg,Male
446293,Islamic Art,"""Rustam Saved by his Horse Rakhsh from an Attacking Lion"", Folio from a Shahnama (Book of Kings) of Firdausi",Folio from an illustrated manuscript,India,Unknown,Abu'l Qasim Firdausi,935.0,1020.0,"Ink, opaque watercolor, and gold on paper",http://www.metmuseum.org/art/collection/search/446293,Men|Horses|Lions,15th century,https://images.metmuseum.org/CRDImages/is/original/DP215775.jpg,Male
459001,Robert Lehman Collection,The Nativity,Painting,Italy,Unknown,Workshop of Botticelli,1444.0,1510.0,Tempera and gold on wood,http://www.metmuseum.org/art/collection/search/459001,Virgin Mary|Jesus|Nativity,15th century,https://images.metmuseum.org/CRDImages/rl/original/DP318246.jpg,Male
470873,The Cloisters,Panel from Saint John Retable,Painting,Spain,Unknown,Domingo Ram,1464.0,1507.0,"Tempera on wood, gold ground",http://www.metmuseum.org/art/collection/search/470873,Angels|Christ|Banquets|Men|Women|Saint John the Baptist,15th century,https://images.metmuseum.org/CRDImages/cl/original/cdi25-120-668.jpg,Male
33284,Arms and Armor,"Portrait of Walter Devereux (1539–1576), First Earl of Essex",Painting,United Kingdom,Unknown,British Painter,,,Oil on wood,http://www.metmuseum.org/art/collection/search/33284,Men|Portraits|Armor|Coat of Arms,16th century,https://images.metmuseum.org/CRDImages/aa/original/DP162146.jpg,Male
36010,Asian Art,明  佚名  遊行天王圖  軸|Journey of the Tianwang (Devaradja),Hanging scroll,China,Ming dynasty (1368–1644),Unidentified artist,,,Hanging scroll; ink and color on silk,http://www.metmuseum.org/art/collection/search/36010,Elephants|Men,16th century,https://images.metmuseum.org/CRDImages/as/original/13_200.jpg,Male
446289,Islamic Art,"""Khusrau Arriving at Shirin's Palace"", Folio from a Khamsa (Quintet) of Amir Khusrau Dihlavi",Folio from an illustrated manuscript,Afghanistan,Unknown,Amir Khusrau Dihlavi|Ala al-Din Muhammad,,,Opaque watercolor and gold on paper,http://www.metmuseum.org/art/collection/search/446289,Doors|Men|Women|Horses,16th century,https://images.metmuseum.org/CRDImages/is/original/sf13-160-1.jpg,Male
459060,Robert Lehman Collection,Virgin and Child,Painting,Netherlands,Unknown,Gerard David,1455.0,1523.0,Oil on oak panel,http://www.metmuseum.org/art/collection/search/459060,Madonna and Child,16th century,https://images.metmuseum.org/CRDImages/rl/original/DT3080.jpg,Male
36020,Asian Art,明/清   佚名   傳馬麟   石榴白鳥圖   冊頁	|Pomegranates after Ma Lin,Album leaf,China,Ming (1368–1644)–Qing (1644–1911) dynasty,Ma Lin|Unidentified artist,,,Album leaf; ink and color on silk,http://www.metmuseum.org/art/collection/search/36020,Birds|Pomegranates,17th century,https://images.metmuseum.org/CRDImages/as/original/DP153522.jpg,Male
446180,Islamic Art,Chastisement of a Pupil,Album leaf,Iran,Unknown,Muhammad Qasim,1575.0,1684.0,"Ink, watercolor, and gold on paper",http://www.metmuseum.org/art/collection/search/446180,Men|Students|Punishment,17th century,https://images.metmuseum.org/CRDImages/is/original/DP152802.jpg,Male
459288,Robert Lehman Collection,Tervueren Castle,Drawing,Belgium,Unknown,Flanders,1604.0,1604.0,"Pen and brown ink, brush and brown ink, over traces of black chalk.
On the verso, in pen and brown ink, studies of five figures standing near a tree, and some mathematical calculations.",http://www.metmuseum.org/art/collection/search/459288,Castles,17th century,https://images.metmuseum.org/CRDImages/rl/original/DP-22098-001.jpg,Male
12855,The American Wing,The Ark,Painting,United States,Unknown,Lodewijk Tieling (active ca. 1695-1700),,,Oil on canvas,http://www.metmuseum.org/art/collection/search/12855,Men|Women|Swans|Ducks|Unicorns|Peacocks|Camels|Cats|Cows|Dogs|Goats|Horses|Monkeys|Lions,17th century,https://images.metmuseum.org/CRDImages/ad/original/DP152388.jpg,Male
27136,Arms and Armor,Design for the Hilt of a Small-Sword,Drawing,Italy,Unknown,Luigi Valadier,1726.0,1785.0,"Pen, ink, wash, graphite, vellum",http://www.metmuseum.org/art/collection/search/27136,Hilts,18th century,https://images.metmuseum.org/CRDImages/aa/original/LC-1991_251-002.jpg,Male
36025,Asian Art,清   佚名   倣吳歷   茂林草堂圖   軸|A Lodge in the Hills,Hanging scroll,China,Qing dynasty (1644–1911),Wu Li,1632.0,1718.0,Hanging scroll; ink on paper,http://www.metmuseum.org/art/collection/search/36025,Landscapes|Hills,18th century,https://images.metmuseum.org/CRDImages/as/original/13_220_117_O.jpg,Male
189727,European Sculpture and Decorative Arts,Flowers in a Blue Vase,Painting,Netherlands,Unknown,Willem van Leen,1753.0,1825.0,Oil on canvas,http://www.metmuseum.org/art/collection/search/189727,Still Life|Grapes|Flowers|Peaches,18th century,https://images.metmuseum.org/CRDImages/es/original/DP146471.jpg,Male
456949,Islamic Art,Great Indian Fruit Bat,Painting,India,Unknown,Bhawani Das,,,"Pencil, ink, and opaque watercolor on paper",http://www.metmuseum.org/art/collection/search/456949,Bats,18th century,https://images.metmuseum.org/CRDImages/is/original/DP167067.jpg,Male
459035,Robert Lehman Collection,Capriccio with a Square Tower and Two Houses,Painting,Italy,Unknown,Francesco Guardi,1712.0,1793.0,"Oil on paper, laid down on Masonite",http://www.metmuseum.org/art/collection/search/459035,Landscapes|Houses|Towers,18th century,https://images.metmuseum.org/CRDImages/rl/original/DP328379.jpg,Male
10136,The American Wing,Mrs. Benjamin Simons,Painting,United States,Unknown,Henry Benbridge,1743.0,1812.0,Oil on canvas,http://www.metmuseum.org/art/collection/search/10136,Portraits|Women,18th century,https://images.metmuseum.org/CRDImages/ad/original/ap29.58.jpg,Male
327534,Ancient Near Eastern Art,"Drawing of Sasanian rock relief: battle of Ardashir I (r. A.D. 224-241) at Firuzabad, southern Iran",Drawing,Iran,Unknown,Lutf-'Ali Shirazi,,,"Paper, ink",http://www.metmuseum.org/art/collection/search/327534,Soldiers|Men|Horses,19th century,https://images.metmuseum.org/CRDImages/an/original/DP-22480-001.jpg,Male
27290,Arms and Armor,Architectural Drawing of the Exterior of the Comte de Nieuwerkerke's House,Drawing,France,Unknown,Hector-Martin Lefuel,1810.0,1880.0,Pen on paper,http://www.metmuseum.org/art/collection/search/27290,Houses|Architecture,19th century,https://images.metmuseum.org/CRDImages/aa/original/LC-25_135_174-001.jpg,Male
318360,"Arts of Africa, Oceania, and the Americas",Man and Two Women (Henderson Ledger Artist B),Drawing,United States,Unknown,Frank Henderson,1862.0,1885.0,"Pencil, colored pencil, and ink on paper",http://www.metmuseum.org/art/collection/search/318360,Horses|Men|Women,19th century,https://images.metmuseum.org/CRDImages/ao/original/DP258290.jpg,Male
36017,Asian Art,清    湯貽汾    山水圖    軸|Landscape,Hanging scroll,China,Qing dynasty (1644–1911),Tang Yifen,1778.0,1853.0,Hanging scroll; ink on paper,http://www.metmuseum.org/art/collection/search/36017,Mountains|Landscapes,19th century,https://images.metmuseum.org/CRDImages/as/original/13_220_36_O1_sf.JPG,Male
455026,Islamic Art,"""A Ruler in his Palace"", Folio from a Kulliyat (Complete Works) of Sa'di",Folio from an illustrated manuscript,Iran,Unknown,Sa'di,1213.0,1291.0,"Ink, opaque watercolor, and gold on paper",http://www.metmuseum.org/art/collection/search/455026,Men,19th century,https://images.metmuseum.org/CRDImages/is/original/sf13-228-10-f2-d.jpg,Male
459516,Robert Lehman Collection,Farm Scene,Drawing,United States,Unknown,American Artist,1851.0,1899.0,Watercolor,http://www.metmuseum.org/art/collection/search/459516,Chickens|Farms,19th century,https://images.metmuseum.org/CRDImages/rl/original/DP-22055-001.jpg,Male
955,The American Wing,"Outline Sketch of Mountains (verso, from Sketchbook)",Drawing,United States,Unknown,Jervis McEntee,1828.0,1891.0,"Graphite, white gouache, on blue paper",http://www.metmuseum.org/art/collection/search/955,Mountains,19th century,https://images.metmuseum.org/CRDImages/ad/original/257740.jpg,Male
49464,Asian Art,清  任頤  冊頁|Two Birds Perched on a Flowering Rose Bush,Album leaf,China,Qing dynasty (1644–1911),Ren Yi (Ren Bonian),1840.0,1896.0,Album leaf; ink and color on paper,http://www.metmuseum.org/art/collection/search/49464,Roses|Birds,1th century,https://images.metmuseum.org/CRDImages/as/original/DP161154.jpg,Male
78569,Asian Art,娘義太夫|Female Chanter for Jōruri Puppet Theater,Hanging scroll,Japan,Taishō period (1912–26),Arai Kōu,,,"Hanging scroll; ink, color, and gold on silk",http://www.metmuseum.org/art/collection/search/78569,Musical Instruments|Women|Puppets,20th century,https://images.metmuseum.org/CRDImages/as/original/DP700761.jpg,Female
10035,The American Wing,Pasture at Evening,Painting,United States,Unknown,Albert Pinkham Ryder,1847.0,1917.0,Oil on canvas,http://www.metmuseum.org/art/collection/search/10035,Animals|Pastoral|Trees|Evening,20th century,https://images.metmuseum.org/CRDImages/ad/original/ap67.187.138.jpg,Male
690059,Asian Art,"『過去現在因果経』　断簡|“The Historical Buddha Preaching,” a section from The Illustrated Sutra of Past and Present Karma (Kako genzai inga kyō emaki)",Hanging scroll,Japan,Nara period (710–794),Unidentified artist,,,Handscroll section mounted as a hanging scroll;  ink and color on paper,http://www.metmuseum.org/art/collection/search/690059,Men|Buddha,8th century,https://images.metmuseum.org/CRDImages/as/original/DP-757-002.jpg,Male
436731,European Paintings,Madonna and Child Enthroned,Painting,Unknown,Unknown,Italian (Florentine) Painter,,,"Tempera on wood, gold ground",http://www.metmuseum.org/art/collection/search/436731,Madonna and Child,13th century,https://images.metmuseum.org/CRDImages/ep/original/ep69.280.4.bw.R.jpg,Male
359521,Drawings and Prints,"Four Saints (recto); Two Saints, Seated Madonna, and Kneeling Figure (verso)",Drawing,Unknown,Unknown,"Anonymous, Italian, probably Umbrian, 14th century",1375.0,1400.0,"Pen and brown ink, highlighted with white gouache",http://www.metmuseum.org/art/collection/search/359521,Madonna|Saints,14th century,https://images.metmuseum.org/CRDImages/dp/original/DP801764.jpg,Male
436068,European Paintings,Christ Enthroned with Saints,Painting,Unknown,Unknown,Bernardo Daddi,1290.0,1348.0,"Tempera on wood, gold ground",http://www.metmuseum.org/art/collection/search/436068,Men|Women|Saints|Christ,14th century,https://images.metmuseum.org/CRDImages/ep/original/DP261714.jpg,Male
334693,Drawings and Prints,The Resurrection,Drawing,Unknown,Unknown,Marco Zoppo (Marco Ruggeri known as Lo Zoppo),1431.0,1478.0,"White tempera, brush and brown wash, over black chalk, on paper washed light-brown of slightly greenish tint",http://www.metmuseum.org/art/collection/search/334693,Men|Sleeping|Christ,15th century,https://images.metmuseum.org/CRDImages/dp/original/DP-26704-001.jpg,Male
435577,European Paintings,The Crucifixion,Painting,Unknown,Unknown,Fra Angelico (Guido di Pietro),1395.0,1455.0,"Tempera transferred to canvas, laid down on wood, gold ground",http://www.metmuseum.org/art/collection/search/435577,Crucifixion|Saints|Mary Magdalene|Saint Francis|Christ,15th century,https://images.metmuseum.org/CRDImages/ep/original/DP-20398-001.jpg,Male
334655,Drawings and Prints,Design for the Tomb of Pope Julius II della Rovere,Drawing,Unknown,Unknown,Michelangelo Buonarroti,1475.0,1564.0,"Pen and brown ink, brush and brown wash, over stylus ruling and leadpoint",http://www.metmuseum.org/art/collection/search/334655,Madonna and Child|Tombs|Angels,16th century,https://images.metmuseum.org/CRDImages/dp/original/DP832948.jpg,Male
435594,European Paintings,Leda and the Swan,Painting,Unknown,Unknown,Bachiacca (Francesco d'Ubertino Verdi),1494.0,1557.0,Oil on wood,http://www.metmuseum.org/art/collection/search/435594,Leda|Swans|Infants|Female Nudes|Eggs,16th century,https://images.metmuseum.org/CRDImages/ep/original/DT5181.jpg,Male
334654,Drawings and Prints,The Garden of Love (right portion),Drawing,Unknown,Unknown,Peter Paul Rubens|Peter Paul Rubens,,,"Pen and brown ink, brown and green wash, heightened with light blue gouache, over black chalk",http://www.metmuseum.org/art/collection/search/334654,Women|Men|Putti,17th century,https://images.metmuseum.org/CRDImages/dp/original/DP-35390-001.jpg,Male
435596,European Paintings,Old Woman in an Armchair,Painting,Unknown,Unknown,Jacob Backer,1608.0,1651.0,Oil on canvas,http://www.metmuseum.org/art/collection/search/435596,Portraits|Women,17th century,https://images.metmuseum.org/CRDImages/ep/original/DP146473.jpg,Male
334004,Drawings and Prints,Self-portrait,Drawing,Unknown,Unknown,Goya (Francisco de Goya y Lucientes)|Goya (Francisco de Goya y Lucientes),,,"Brush and point of brush, carbon black ink, on laid paper",http://www.metmuseum.org/art/collection/search/334004,Men|Self-portraits,18th century,https://images.metmuseum.org/CRDImages/dp/original/DP800139.jpg,Male
435622,European Paintings,Diana and Cupid,Painting,Unknown,Unknown,Pompeo Batoni,1708.0,1787.0,Oil on canvas,http://www.metmuseum.org/art/collection/search/435622,Cupid|Diana|Dogs|Bow and Arrow,18th century,https://images.metmuseum.org/CRDImages/ep/original/DP-24221-001.jpg,Male
330129,Drawings and Prints,Portrait of Madame Dietz-Monnin,Drawing,Unknown,Unknown,Edgar Degas,1834.0,1917.0,Pastel on toned greenish gray paper,http://www.metmuseum.org/art/collection/search/330129,Portraits|Women,19th century,https://images.metmuseum.org/CRDImages/dp/original/DP-20972-001.jpg,Male
435603,European Paintings,A Footman Sleeping,Painting,Unknown,Unknown,Charles Bargue,1825.0,1883.0,Oil on wood,http://www.metmuseum.org/art/collection/search/435603,Men|Servants|Sleeping,19th century,https://images.metmuseum.org/CRDImages/ep/original/ep81.1.656.R.jpg,Male
334087,Drawings and Prints,The Artist's Garden at Saint-Clair,Drawing,Unknown,Unknown,Henri-Edmond Cross (Henri-Edmond Delacroix),1856.0,1910.0,Watercolor,http://www.metmuseum.org/art/collection/search/334087,Gardens|Plants,20th century,https://images.metmuseum.org/CRDImages/dp/original/DP805782.jpg,Male
436819,European Paintings,Mäda Primavesi (1903–2000),Painting,Unknown,Unknown,Gustav Klimt,1862.0,1918.0,Oil on canvas,http://www.metmuseum.org/art/collection/search/436819,Girls|Portraits,20th century,https://images.metmuseum.org/CRDImages/ep/original/DP243354.jpg,Male
483378,Modern and Contemporary Art,Two Studies of a Reclining Man,Drawing,Unknown,Unknown,Wilhelm Lehmbruck,1881.0,1919.0,Graphite on paper,http://www.metmuseum.org/art/collection/search/483378,Male Nudes,20th century,https://images.metmuseum.org/CRDImages/ma/original/DP-13956-001.jpg,Male
459094,Robert Lehman Collection,Valley with Fir (Shade on the Mountain),Painting,Unknown,Unknown,Henri-Edmond Cross (Henri-Edmond Delacroix),1856.0,1910.0,Oil on canvas,http://www.metmuseum.org/art/collection/search/459094,Landscapes,20th century,https://images.metmuseum.org/CRDImages/rl/original/DT3110.jpg,Male
451192,Islamic Art,"""Animals (Deer?) Feeding Under Trees"", Folio Fragment from a Dispersed Manuscript",Folio from an illustrated manuscript,Egypt,Unknown,Unknown,,,Opaque watercolor and gold on paper,http://www.metmuseum.org/art/collection/search/451192,Animals,11th century,https://images.metmuseum.org/CRDImages/is/original/sf54-108-2.jpg,Male
35655,Arms and Armor,"Luigi III, Prince of Venosa",Painting,Italy,Unknown,Unknown,,,Oil on canvas,http://www.metmuseum.org/art/collection/search/35655,Portraits|Horses|Armor|Men,17th century,https://images.metmuseum.org/CRDImages/aa/original/ep29.158.750.bw.R.jpg,Male
324018,Ancient Near Eastern Art,Fragment of wall painting: male head,Wall painting,Iran,Sasanian,Unknown,,,"Stucco, plaster, paint",http://www.metmuseum.org/art/collection/search/324018,Men,7th century,https://images.metmuseum.org/CRDImages/an/original/DP-24862-001.jpg,Male
473161,Medieval Art,Wall Painting of a Male Saint,Painting,Unknown,Unknown,Unknown,,,Fresco,http://www.metmuseum.org/art/collection/search/473161,Men|Saints,12th century,https://images.metmuseum.org/CRDImages/md/original/sf2000-525-2s1.jpg,Male
247007,Greek and Roman Art,Wall painting fragment from the peristyle of the Villa of P. Fannius Synistor at Boscoreale,Wall painting,Unknown,Late Republican,Unknown,,,Fresco,http://www.metmuseum.org/art/collection/search/247007,Vases,1th century BCE,https://images.metmuseum.org/CRDImages/gr/original/DP165165.jpg,Male
